name,hard_hitter,sr,rbw
AJ Healy,0.7391304347826086,126.08695652173914,0.631578947368421
DP Vaidya,0.8,120.0,0.5
NR Sciver-Brunt,0.967741935483871,145.16129032258064,0.625
KP Navgire,1.0,121.42857142857142,0.2727272727272727
TM McGrath,0.972972972972973,135.13513513513513,0.5
HK Matthews,0.47058823529411764,70.58823529411765,0.26666666666666666
DB Sharma,0.6666666666666666,116.66666666666667,0.6
YH Bhatia,1.2592592592592593,155.55555555555557,0.42105263157894735
H Kaur,1.2727272727272727,160.6060606060606,0.4782608695652174
