name,hard_hitter,sr,rbw
MM Lanning,0.4878048780487805,104.8780487804878,0.6388888888888888
NR Sciver-Brunt,0.8421052631578947,121.05263157894737,0.4666666666666667
A Capsey,0.5714285714285714,85.71428571428571,0.3333333333333333
JI Rodrigues,0.6666666666666666,138.88888888888889,0.8666666666666667
HK Matthews,0.7741935483870968,103.2258064516129,0.32
RP Yadav,0.6666666666666666,111.11111111111111,0.5
YH Bhatia,1.0,128.125,0.375
H Kaur,1.0,137.5,0.5
