name,hard_hitter,sr,rbw
L Wolvaardt,0.6666666666666666,126.66666666666666,0.7105263157894737
M Kapp,0.7586206896551724,124.13793103448276,0.5833333333333334
H Deol,0.48484848484848486,93.93939393939394,0.5172413793103449
A Capsey,1.8181818181818181,200.0,0.2857142857142857
A Reddy,0.9411764705882353,147.05882352941177,0.6923076923076923
A Gardner,1.0909090909090908,154.54545454545453,0.625
MM Lanning,0.8,120.0,0.5
Shafali Verma,0.8571428571428571,114.28571428571428,0.3333333333333333
